key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
bb1dc54c,bb1dc54c-5aa3-4733-919f-d679f75d7269,500724,ramij002,ramirjc01,ramire006jua,8302,,,,,Q4120891,Ramírez,J. C.,Juan Carlos,,,,1988,8,16,,,,2006,2024,2013,2019,,,,,,,,,,,,
bb4f305b,bb4f305b-770e-49b2-a965-1c0218a47096,477003,niesj001,niesejo01,niese-001jon,4424,,,,,Q3183217,Niese,Jonathon,Jonathon Joseph,,,,1986,10,27,,,,2005,2019,2008,2016,,,,,,,,,,,,
bb515917,bb515917-4a39-4a44-89f0-b4727c8f59dc,519443,workb001,workmbr01,workma001bra,11428,,,,,Q13905676,Workman,Brandon,Brandon Carlin,,,,1988,8,13,,,,2011,2021,2013,2021,2008,2010,,,,,,,,,,
bb593c8b,bb593c8b-863d-4749-96d8-7fa75f427bb7,805779,wilsj006,wilsoja05,wilson021jac,33266,,,,,,Wilson,Jacob,Jacob,,,,2002,3,30,,,,2023,2024,2024,2024,2021,2023,,,,,,,,,,
bb7233e2,bb7233e2-5de6-4673-9cf3-1aedc280a609,572227,vincz001,vinceza01,vincej000zac,13269,,,,,Q16234295,Vincej,Zach,Zachary Laine,,,,1991,5,1,,,,2012,2019,2017,2018,2011,2012,2023,2024,,,,,,,,
bb76c4cb,bb76c4cb-751f-4693-b7c7-ce4746504286,640462,puk-a001,pukaj01,puk---000aj-,19343,,,,,Q20709738,Puk,A. J.,Andrew Jacob,,,,1995,4,25,,,,2016,2024,2019,2024,2014,2016,,,,,,,,,,
bb8fae4d,bb8fae4d-cc00-4e08-aff3-c173a25da39b,608715,stame001,stameer01,stamet000eri,13795,,,,,Q21063688,Stamets,Eric,Eric James,,,,1991,9,25,,,,2012,2022,2019,2019,2010,2012,,,,,,,,,,
bbacdbb5,bbacdbb5-4e61-4459-be7d-311b6ba5a2dc,475582,zimmr001,zimmery01,zimmer002rya,4220,,,,,Q1060917,Zimmerman,Ryan,Ryan Wallace,,,,1984,9,28,,,,2005,2021,2005,2021,2003,2005,,,,,,,,,,
bbb694df,bbb694df-9f3c-4793-aed2-8f1ad21b8778,605439,reedm001,reedmi02,reed--002mic,13228,,,,,Q21030464,Reed,Michael,Michael Benton,,,,1992,11,18,,,,2011,2019,2015,2019,,,,,,,,,,,,
bbc90b3c,bbc90b3c-d75a-430e-ad28-b27eeb30319a,680570,rodrg003,rodrigr01,rodrig000gra,24492,,,,,,Rodriguez,Grayson,Grayson Greer,,,,1999,11,16,,,,2018,2024,2023,2024,,,,,,,,,,,,
