key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
8c00411d,8c00411d-6e4c-4553-8e21-ccfb37fc78a3,474865,borbj001,borboju01,borbon001jul,3209,,,,,Q927280,Borbon,Julio,Julio Alberto,,,,1986,2,20,,,,2007,2018,2009,2016,2005,2007,2021,2021,,,,,,,,
8c19f251,8c19f251-b0f8-4fa1-a7d7-c6bb63aa4739,650968,pozoy001,pozoyo01,pozo--002yoh,18848,,,,,Q108077687,Pozo,Yohel,Yohel Enrique,,Romero,,1997,6,14,,,,2014,2024,2021,2021,,,,,,,,,,,,
8c1ad740,8c1ad740-06b0-441d-ae5d-967155bf3b73,665795,cabre003,cabreed02,cabrer004edw,21690,,,,,,Cabrera,Edward,Edward Brany,,Cabrera,,1998,4,13,,,,2016,2024,2021,2024,,,,,,,,,,,,
8c1c5a6d,8c1c5a6d-fcce-4ae8-bbf7-f2772a30acf1,666624,morec001,morelch01,morel-000chr,21897,,,,,Q112073775,Morel,Christopher,Christopher Rafael,,Salce,,1999,6,24,,,,2017,2024,2022,2024,,,,,,,,,,,,
8c1e60e8,8c1e60e8-b3b0-4c05-bfea-8765db41a34e,624507,joner005,jonesry01,jones-001ryd,15982,,,,,Q30594559,Jones,Ryder,Ryder McKinley,,,,1994,6,7,,,,2013,2023,2017,2018,,,,,,,,,,,,
8c277053,8c277053-037a-4e35-a441-bcd9b3b37967,595234,halej001,haleyju01,haley-001jus,13572,,,,,Q29193342,Haley,Justin,Justin Case,,,,1991,6,16,,,,2012,2019,2017,2018,2011,2012,,,,,,,,,,
8c292381,8c292381-89fa-4634-b7eb-09356793c813,500887,pintj001,pintojo01,pinto-001jos,6806,,,,,Q15921345,Pinto,Josmil,Josmil Oswaldo,,,,1989,3,31,,,,2006,2023,2013,2016,,,,,,,,,,,,
8c6bbeab,8c6bbeab-ac79-4d7a-bdc2-2fe0ec56664a,606478,araup001,araujpe01,araujo000ped,17697,,,,,Q53036614,Araújo,Pedro,Pedro,,,,1993,7,2,,,,2011,2020,2018,2019,,,,,,,,,,,,
8c8211c5,8c8211c5-3622-4da9-8e79-dea54c91f81d,664011,ambut001,amburtr01,amburg000tre,18425,83585157,,,,Q107550818,Amburgey,Trey,Tommy Wayne,,,,1994,10,24,,,,2015,2023,2021,2021,,,,,,,,,,,,
8c9783d7,8c9783d7-544f-4a35-8171-e4fe0644a1ae,677651,garcl007,garcilu05,garcia020lui,23735,,,,,Q104834369,García,Luis,Luis Heibardo,,Maestre,,1996,12,13,,,,2017,2024,2020,2023,,,,,,,,,,,,
8c9802d5,8c9802d5-cc56-41e9-b966-549f71d46643,596748,franm004,francma02,franco001mai,12179,63965157,,,,Q16234564,Franco,Maikel,Maikel Antonio,,,,1992,8,26,,,,2010,2024,2014,2022,,,,,,,,,,,,
8cac4c30,8cac4c30-d3a2-4ef3-b663-f6fc200386bb,592767,smyld001,smylydr01,smyly-001tod,11760,,,,,Q3039417,Smyly,Drew,Todd Andrew,,,,1989,6,13,,,,2011,2024,2012,2024,2009,2010,,,,,,,,,,
8cb3a573,8cb3a573-cbfb-4b45-b9ac-3ee433b136e8,592330,garnp002,garnepe01,garner001per,10887,,,,,Q26844766,Garner,Perci,Percival,,,,1988,12,13,,,,2010,2017,2016,2016,,,,,,,,,,,,
8cb4f599,8cb4f599-e606-44cb-bc58-436c532912b7,622786,tinoj001,tinocje01,tinoco000jes,16300,33935157,,,,Q50827559,Tinoco,Jesús,Jesús Rafael,,Veliz,,1995,4,30,,,,2012,2024,2019,2024,,,,,,,,,,,,
8cd34d60,8cd34d60-865e-4844-aeb9-72169ec3a383,656818,overc001,overtco01,overto000con,18376,,,,,Q108055614,Overton,Connor,Connor Danford,,,,1993,7,24,,,,2014,2024,2021,2023,2012,2014,,,,,,,,,,
8ce77fb0,8ce77fb0-b0c6-4467-9655-2dd328fece82,605486,spanc001,spangco01,spange000cor,12294,23525151,,,,Q17813175,Spangenberg,Cory,Cory Joseph,,,,1991,3,16,,,,2011,2022,2014,2022,,,,,,,,,,,,
8cfe7aa5,8cfe7aa5-8af5-4786-a133-a8f5e7f26246,667452,julkc001,julksco01,julks-000cor,20311,,,,,,Julks,Corey,Corey Christopher,,,,1996,2,27,,,,2017,2024,2023,2024,2015,2017,,,,,,,,,,
8d09aeda,8d09aeda-10ba-4ac5-a8b2-350dbbd41923,665922,muzzs001,muzzisi01,muzzio000sim,19553,,,,,,Muzziotti,Símon,Símon Jose,,Bastardo,,1998,12,27,,,,2016,2024,2022,2022,,,,,,,,,,,,
8d0f172a,8d0f172a-98e2-40f5-8aa8-4ca4bb88e837,434658,davir003,davisra01,davis-001raj,3708,,,,,Q3417960,Davis,Rajai,Rajai Lavae,,,,1980,10,19,,,,2001,2019,2006,2019,2000,2001,,,,,,,,,,
8d296a24,8d296a24-b8fe-40e4-a014-5f33e06db1af,605512,tuckp001,tuckepr01,tucker002pre,13633,,,,,Q16233633,Tucker,Preston,Preston Michael,,,,1990,7,6,,,,2012,2023,2015,2018,2009,2012,,,,,,,,,,
8d2b52cf,8d2b52cf-2ecf-49a1-883b-ed4eb9141bec,665645,castk002,castrke01,castro000ker,21656,,,,,Q108459055,Castro,Kervin,Kervin Alexander,,Reina,,1999,2,7,,,,2016,2023,2021,2022,,,,,,,,,,,,
8d3026d5,8d3026d5-73e3-40ce-a9e5-df065d374a79,458919,mattr001,matthry01,matthe001rya,7169,,,,,Q3453825,Mattheus,Ryan,Ryan Arthur,,,,1983,11,10,,,,2004,2016,2011,2015,,,,,,,,,,,,
8d579736,8d579736-f6ec-4479-a7a3-57116b2101d6,608672,johnm006,johnsmi04,johnso018mic,13809,,,,,Q16929666,Johnson,Micah,Micah Drew,,,,1990,12,18,,,,2012,2018,2015,2017,2010,2012,,,,,,,,,,
8d793806,8d793806-af48-414a-ae43-fdc84196254c,676606,margn001,margeni01,margev000nic,20395,,,,,Q62604386,Margevicius,Nick,Nicholas Phillip,,,,1996,6,18,,,,2017,2024,2019,2021,2015,2017,,,,,,,,,,
8d81ed62,8d81ed62-071a-4237-9bf8-01f6b955d844,607387,rua-r001,ruary01,rua---000rya,12409,,,,,Q16761670,Rua,Ryan,Ryan Anthony,,,,1990,3,11,,,,2011,2018,2014,2018,2011,2011,,,,,,,,,,
8d877890,8d877890-1058-49d6-b5ad-460bd7a5d98c,542947,bleir001,bleieri01,bleier001ric,7803,,,,,Q17232828,Bleier,Richard,Richard Sidney,,,,1987,4,16,,,,2008,2024,2016,2023,,,,,,,,,,,,
